Provider,ClaimCount,total_reimbursed,mean_claim_amount,max_claim_amount,InpatientReimbursement,OutpatientReimbursement,Inp_Outp_Reimbursement_Ratio,AvgAge,PercDeceased,Avg_ChronicCond_Alzheimer,Avg_ChronicCond_Heartfailure,Avg_ChronicCond_KidneyDisease,Avg_ChronicCond_Cancer,Avg_ChronicCond_ObstrPulmonary,Avg_ChronicCond_Depression,Avg_ChronicCond_Diabetes,Avg_ChronicCond_IschemicHeart,Avg_ChronicCond_Osteoporasis,Avg_ChronicCond_rheumatoidarthritis,Avg_ChronicCond_stroke,UniqueDiagnosisCodeCount,UniqueProcedureCodeCount,TotalClaimCount,AvgMonthlyClaimCount,MaxMonthlyClaimCount,TotalReimbursementOverall,AvgMonthlyReimbursement,MaxMonthlyReimbursement,UniqueAttendingPhysicians,UniqueOperatingPhysicians,UniqueOtherPhysicians,UniqueStates,UniqueCounties,PotentialFraud
PRV51654,1.0,200.0,200.0,200.0,0.0,200.0,0.0,50.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,200.0,200.0,200.0,1.0,0.0,0.0,1.0,1.0,No
PRV51655,3.0,70.0,23.33333333333333,40.0,0.0,70.0,0.0,75.66666666666667,0.0,1.3333333333333333,2.0,2.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667,2.0,12.0,0.0,3.0,1.0,1.0,70.0,23.33333333333333,40.0,2.0,0.0,2.0,1.0,1.0,No
PRV51656,23.0,4860.0,211.30434782608697,2000.0,0.0,4860.0,0.0,69.6086956521739,0.0,1.565217391304348,1.391304347826087,1.6521739130434785,1.826086956521739,1.7826086956521738,1.391304347826087,1.2173913043478262,1.3478260869565215,1.7826086956521738,1.5217391304347827,2.0,42.0,0.0,23.0,1.9166666666666667,4.0,4860.0,405.0,2180.0,1.0,0.0,1.0,1.0,1.0,No
PRV51657,4.0,3760.0,940.0,3300.0,0.0,3760.0,0.0,71.25,0.0,1.25,1.25,1.0,1.25,1.5,1.5,1.5,1.25,1.5,1.75,1.75,8.0,0.0,4.0,1.0,1.0,3760.0,940.0,3300.0,3.0,0.0,1.0,1.0,2.0,No
PRV51658,5.0,1770.0,354.0,1500.0,0.0,1770.0,0.0,68.6,0.0,1.6,1.8,1.8,1.8,1.8,1.4,1.4,1.4,1.6,1.8,2.0,13.0,0.0,5.0,1.6666666666666667,3.0,1770.0,590.0,1640.0,3.0,0.0,1.0,1.0,2.0,No
PRV51660,3.0,180.0,60.0,100.0,0.0,180.0,0.0,58.66666666666666,0.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,1.0,1.0,1.6666666666666667,2.0,1.6666666666666667,9.0,0.0,3.0,1.0,1.0,180.0,60.0,100.0,3.0,0.0,1.0,1.0,2.0,No
PRV51661,132.0,47430.0,359.3181818181818,3300.0,0.0,47430.0,0.0,72.87121212121212,0.0,1.6590909090909092,1.431818181818182,1.606060606060606,1.825757575757576,1.681818181818182,1.4393939393939394,1.2424242424242424,1.2348484848484849,1.6742424242424243,1.6590909090909092,1.962121212121212,241.0,0.0,132.0,10.153846153846152,19.0,47430.0,3648.4615384615386,8470.0,4.0,0.0,2.0,1.0,4.0,No
PRV51664,10.0,790.0,79.0,300.0,0.0,790.0,0.0,72.8,0.0,1.7,1.4,1.8,1.7,1.7,1.3,1.2,1.3,1.6,1.7,2.0,19.0,0.0,10.0,1.4285714285714286,2.0,790.0,112.85714285714286,340.0,7.0,0.0,2.0,1.0,4.0,No
PRV51665,15.0,3810.0,254.0,2100.0,0.0,3810.0,0.0,75.73333333333333,0.0,1.7333333333333334,1.6,1.6,2.0,1.8,1.7333333333333334,1.2,1.1333333333333333,1.6666666666666667,1.8,1.9333333333333331,35.0,0.0,15.0,1.5,3.0,3810.0,381.0,2100.0,2.0,0.0,2.0,1.0,2.0,No
PRV51666,1.0,50.0,50.0,50.0,0.0,50.0,0.0,48.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,50.0,50.0,50.0,1.0,0.0,1.0,1.0,1.0,No
PRV51668,37.0,8520.0,230.27027027027023,2500.0,0.0,8520.0,0.0,77.05405405405405,0.0,1.6216216216216215,1.3783783783783785,1.5405405405405406,1.8108108108108107,1.6756756756756757,1.4864864864864864,1.2162162162162162,1.135135135135135,1.5675675675675675,1.6216216216216215,1.945945945945946,76.0,0.0,37.0,3.083333333333333,5.0,8520.0,710.0,3490.0,7.0,0.0,7.0,2.0,7.0,No
PRV51669,74.0,20730.0,280.1351351351352,3300.0,0.0,20730.0,0.0,71.89189189189189,0.0,1.5810810810810811,1.4594594594594594,1.5945945945945943,1.891891891891892,1.6756756756756757,1.5135135135135136,1.351351351351351,1.2162162162162162,1.608108108108108,1.7567567567567568,1.945945945945946,124.0,0.0,74.0,6.166666666666667,10.0,20730.0,1727.5,5290.0,29.0,0.0,14.0,2.0,9.0,No
PRV51670,429.0,121970.0,284.3123543123544,6000.0,6000.0,115970.0,0.0517375183237044,74.82750582750583,0.0,1.6293706293706294,1.459207459207459,1.6317016317016315,1.8741258741258744,1.745920745920746,1.578088578088578,1.3822843822843822,1.324009324009324,1.668997668997669,1.7389277389277389,1.9067599067599068,603.0,1.0,429.0,33.0,46.0,121970.0,9382.307692307691,17630.0,72.0,1.0,42.0,3.0,11.0,No
PRV51671,39.0,8490.0,217.69230769230768,1400.0,0.0,8490.0,0.0,73.33333333333333,0.0,1.6923076923076923,1.358974358974359,1.5897435897435896,1.9230769230769231,1.6153846153846154,1.5384615384615383,1.3333333333333333,1.205128205128205,1.7179487179487178,1.7435897435897436,1.948717948717949,77.0,0.0,39.0,3.5454545454545454,8.0,8490.0,771.8181818181819,1690.0,14.0,0.0,10.0,1.0,7.0,No
PRV51672,6.0,2270.0,378.3333333333333,1800.0,0.0,2270.0,0.0,67.83333333333333,0.0,1.5,2.0,1.8333333333333333,2.0,2.0,1.6666666666666667,1.3333333333333333,1.5,1.6666666666666667,1.8333333333333333,2.0,16.0,0.0,6.0,1.5,2.0,2270.0,567.5,2200.0,3.0,0.0,4.0,2.0,4.0,No
PRV51673,182.0,50180.0,275.7142857142857,3300.0,0.0,50180.0,0.0,72.62637362637362,0.0,1.7087912087912087,1.5054945054945057,1.7087912087912087,1.8021978021978025,1.78021978021978,1.5714285714285714,1.3681318681318682,1.3956043956043955,1.521978021978022,1.807692307692308,1.912087912087912,290.0,0.0,182.0,14.0,19.0,50180.0,3860.0,8390.0,1.0,0.0,1.0,1.0,6.0,No
PRV51674,4.0,1400.0,350.0,800.0,0.0,1400.0,0.0,78.0,0.0,1.75,1.75,1.75,2.0,1.5,1.5,1.0,1.0,1.25,2.0,2.0,10.0,0.0,4.0,2.0,3.0,1400.0,700.0,1370.0,2.0,0.0,2.0,1.0,3.0,No
PRV51675,27.0,7490.0,277.4074074074074,1700.0,0.0,7490.0,0.0,69.74074074074075,0.0,1.5925925925925926,1.2962962962962965,1.7037037037037035,1.851851851851852,1.6296296296296295,1.6296296296296295,1.4074074074074074,1.2222222222222223,1.5925925925925926,1.6666666666666667,1.8148148148148149,55.0,0.0,27.0,2.25,6.0,7490.0,624.1666666666666,1880.0,9.0,0.0,5.0,2.0,9.0,No
PRV51676,138.0,91920.0,666.0869565217391,35000.0,50000.0,41920.0,1.1927480916030535,73.8840579710145,0.0,1.6014492753623188,1.4420289855072463,1.6014492753623188,1.8623188405797104,1.7391304347826086,1.4855072463768115,1.2536231884057971,1.289855072463768,1.6666666666666667,1.6376811594202898,1.9420289855072463,228.0,3.0,138.0,10.615384615384617,22.0,91920.0,7070.769230769231,35750.0,22.0,2.0,19.0,2.0,13.0,No
PRV51678,65.0,25530.0,392.7692307692308,3300.0,0.0,25530.0,0.0,73.6923076923077,0.0,1.7076923076923076,1.4153846153846157,1.5076923076923077,1.7846153846153847,1.6307692307692307,1.5846153846153843,1.323076923076923,1.2307692307692308,1.676923076923077,1.6923076923076923,1.9538461538461536,125.0,0.0,65.0,5.416666666666667,8.0,25530.0,2127.5,4850.0,23.0,0.0,13.0,3.0,9.0,No
PRV51679,35.0,38670.0,1104.857142857143,25000.0,30000.0,8670.0,3.460207612456748,76.65714285714286,0.0,1.4,1.3142857142857145,1.6571428571428573,1.8,1.8,1.2857142857142858,1.4,1.3714285714285714,1.8857142857142857,1.7714285714285714,1.9714285714285715,74.0,2.0,35.0,2.6923076923076925,7.0,38670.0,2974.6153846153848,25000.0,7.0,2.0,4.0,1.0,3.0,No
PRV51681,26.0,69130.0,2658.846153846154,51000.0,51000.0,18130.0,2.8130170987313843,70.42307692307692,0.0,1.6923076923076923,1.3846153846153846,1.5,1.807692307692308,1.7307692307692308,1.6153846153846154,1.1923076923076923,1.1923076923076923,1.6538461538461535,1.6538461538461535,1.7692307692307692,57.0,1.0,26.0,2.363636363636364,5.0,69130.0,6284.545454545455,51100.0,9.0,1.0,5.0,2.0,9.0,No
PRV51682,16.0,9110.0,569.375,6200.0,0.0,9110.0,0.0,79.3125,0.0,1.4375,1.3125,1.4375,1.8125,1.625,1.25,1.125,1.1875,1.375,1.5625,1.875,34.0,0.0,16.0,1.6,3.0,9110.0,911.0,6310.0,7.0,0.0,6.0,1.0,5.0,No
PRV51685,55.0,11830.0,215.0909090909091,2500.0,0.0,11830.0,0.0,74.10909090909091,0.0,1.690909090909091,1.4363636363636365,1.6727272727272726,1.9272727272727272,1.709090909090909,1.6181818181818182,1.309090909090909,1.2727272727272727,1.6727272727272726,1.7454545454545454,1.8545454545454545,105.0,0.0,55.0,4.583333333333333,9.0,11830.0,985.8333333333334,2880.0,4.0,0.0,3.0,1.0,8.0,No
PRV51687,10.0,2530.0,253.0,1500.0,0.0,2530.0,0.0,71.2,0.0,1.5,1.1,1.6,2.0,1.8,1.7,1.3,1.3,1.3,1.6,2.0,26.0,0.0,10.0,1.25,2.0,2530.0,316.25,1500.0,4.0,0.0,2.0,1.0,2.0,No
PRV51688,9.0,22660.0,2517.777777777778,18000.0,22000.0,660.0,33.333333333333336,71.88888888888889,0.0,1.5555555555555556,1.4444444444444444,1.4444444444444444,2.0,1.6666666666666667,1.6666666666666667,1.2222222222222223,1.1111111111111112,1.3333333333333333,1.5555555555555556,1.7777777777777777,24.0,0.0,9.0,1.2857142857142858,2.0,22660.0,3237.1428571428573,18000.0,5.0,0.0,2.0,1.0,5.0,No
PRV51689,1.0,1700.0,1700.0,1700.0,0.0,1700.0,0.0,66.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1700.0,1700.0,1700.0,1.0,0.0,1.0,1.0,1.0,No
PRV51690,249.0,123280.0,495.1004016064257,11000.0,52000.0,71280.0,0.7295173961840629,74.37751004016064,0.0,1.5983935742971886,1.429718875502008,1.6626506024096386,1.843373493975904,1.6666666666666667,1.5662650602409638,1.3253012048192772,1.2248995983935742,1.6746987951807228,1.6305220883534135,1.927710843373494,403.0,4.0,249.0,20.75,30.0,123280.0,10273.333333333334,27880.0,27.0,3.0,17.0,3.0,18.0,No
PRV51691,87.0,26770.0,307.7011494252874,3300.0,0.0,26770.0,0.0,71.7816091954023,0.0,1.528735632183908,1.5402298850574712,1.6551724137931034,1.827586206896552,1.827586206896552,1.471264367816092,1.3793103448275863,1.2528735632183907,1.5977011494252873,1.735632183908046,1.908045977011494,168.0,0.0,87.0,7.25,11.0,26770.0,2230.833333333333,5390.0,4.0,0.0,4.0,1.0,3.0,No
PRV51692,11.0,970.0,88.18181818181819,200.0,0.0,970.0,0.0,71.18181818181819,0.0,1.5454545454545454,1.5454545454545454,1.6363636363636365,2.0,1.7272727272727273,1.5454545454545454,1.3636363636363635,1.181818181818182,1.3636363636363635,1.5454545454545454,2.0,29.0,0.0,11.0,1.5714285714285714,3.0,970.0,138.57142857142858,430.0,1.0,0.0,1.0,1.0,2.0,No
PRV51693,112.0,21090.0,188.30357142857144,3300.0,0.0,21090.0,0.0,73.72321428571429,0.0,1.6607142857142858,1.4375,1.8303571428571428,1.9196428571428568,1.7857142857142858,1.6071428571428572,1.3928571428571428,1.3125,1.7678571428571428,1.8035714285714288,1.8928571428571428,185.0,0.0,112.0,8.615384615384615,12.0,21090.0,1622.3076923076924,3960.0,1.0,0.0,1.0,1.0,3.0,No
PRV51694,24.0,5860.0,244.16666666666663,1100.0,0.0,5860.0,0.0,68.29166666666667,0.0,1.5833333333333333,1.375,1.6666666666666667,1.7083333333333333,1.8333333333333333,1.4583333333333333,1.4166666666666667,1.375,1.7916666666666667,1.7916666666666667,1.9583333333333333,44.0,0.0,24.0,2.1818181818181817,6.0,5860.0,532.7272727272727,1510.0,1.0,0.0,1.0,1.0,1.0,No
PRV51695,417.0,112600.0,270.0239808153477,3300.0,0.0,112600.0,0.0,71.17505995203837,0.0,1.6378896882494005,1.47242206235012,1.60431654676259,1.8369304556354915,1.6378896882494005,1.5611510791366907,1.3189448441247005,1.2182254196642686,1.683453237410072,1.724220623501199,1.908872901678657,564.0,0.0,417.0,34.75,49.0,112600.0,9383.333333333334,14420.0,1.0,0.0,1.0,1.0,4.0,No
PRV51696,9.0,730.0,81.11111111111111,300.0,0.0,730.0,0.0,66.88888888888889,0.0,1.6666666666666667,1.3333333333333333,1.5555555555555556,1.8888888888888888,1.7777777777777777,1.7777777777777777,1.3333333333333333,1.2222222222222223,1.6666666666666667,1.6666666666666667,1.7777777777777777,14.0,0.0,9.0,1.125,2.0,730.0,91.25,300.0,3.0,0.0,2.0,2.0,2.0,No
PRV51697,61.0,21250.0,348.3606557377049,2300.0,0.0,21250.0,0.0,73.78688524590164,0.0,1.6721311475409837,1.4098360655737705,1.4918032786885247,1.6885245901639343,1.7377049180327868,1.5901639344262295,1.2459016393442623,1.2459016393442623,1.7377049180327868,1.5901639344262295,1.9344262295081969,120.0,0.0,61.0,5.083333333333333,14.0,21250.0,1770.8333333333333,4460.0,2.0,0.0,2.0,1.0,1.0,No
PRV51698,13.0,1910.0,146.92307692307693,700.0,0.0,1910.0,0.0,71.61538461538461,0.0,1.3076923076923077,1.4615384615384617,1.6153846153846154,1.6923076923076923,1.7692307692307692,1.6923076923076923,1.5384615384615383,1.3076923076923077,1.5384615384615383,1.6923076923076923,1.9230769230769231,25.0,0.0,13.0,1.625,3.0,1910.0,238.75,760.0,2.0,0.0,2.0,1.0,2.0,No
PRV51699,206.0,50150.0,243.4466019417476,3300.0,0.0,50150.0,0.0,71.68446601941747,0.0,1.6407766990291262,1.4563106796116505,1.674757281553398,1.8398058252427183,1.703883495145631,1.5485436893203883,1.3300970873786409,1.2087378640776698,1.7718446601941749,1.7475728155339805,1.966019417475728,345.0,0.0,206.0,17.166666666666668,29.0,50150.0,4179.166666666667,7240.0,1.0,0.0,0.0,1.0,1.0,No
PRV51702,9.0,3220.0,357.77777777777777,2300.0,0.0,3220.0,0.0,73.66666666666667,0.0,1.5555555555555556,1.4444444444444444,1.7777777777777777,1.7777777777777777,1.7777777777777777,1.5555555555555556,1.3333333333333333,1.2222222222222223,1.4444444444444444,1.8888888888888888,1.7777777777777777,16.0,0.0,9.0,1.2857142857142858,2.0,3220.0,460.0,2400.0,4.0,0.0,2.0,1.0,2.0,No
PRV51703,2.0,80.0,40.0,60.0,0.0,80.0,0.0,69.0,0.0,1.5,1.5,1.5,2.0,2.0,2.0,1.0,1.0,1.5,2.0,2.0,7.0,0.0,2.0,1.0,1.0,80.0,40.0,60.0,2.0,0.0,1.0,1.0,1.0,No
PRV51704,1.0,600.0,600.0,600.0,0.0,600.0,0.0,66.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,600.0,600.0,600.0,1.0,0.0,0.0,1.0,1.0,No
PRV51705,1.0,400.0,400.0,400.0,0.0,400.0,0.0,79.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,400.0,400.0,400.0,1.0,0.0,0.0,1.0,1.0,No
PRV51706,2.0,330.0,165.0,300.0,0.0,330.0,0.0,79.0,0.0,2.0,1.5,1.5,1.5,1.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,0.0,2.0,1.0,1.0,330.0,165.0,300.0,1.0,0.0,1.0,1.0,1.0,No
PRV51707,12.0,270.0,22.5,40.0,0.0,270.0,0.0,75.41666666666667,0.0,1.5,1.3333333333333333,1.5,1.8333333333333333,1.6666666666666667,1.5833333333333333,1.3333333333333333,1.0,1.5833333333333333,1.6666666666666667,1.9166666666666667,22.0,0.0,12.0,1.3333333333333333,2.0,270.0,30.0,40.0,1.0,0.0,1.0,1.0,2.0,No
PRV51708,4.0,410.0,102.5,200.0,0.0,410.0,0.0,81.75,0.0,1.5,1.0,1.75,1.75,1.25,1.5,1.25,1.75,1.75,1.75,2.0,9.0,0.0,4.0,1.0,1.0,410.0,102.5,200.0,3.0,0.0,2.0,1.0,1.0,No
PRV51709,10.0,1610.0,161.0,1000.0,0.0,1610.0,0.0,70.3,0.0,1.8,1.3,1.8,1.8,1.9,1.8,1.3,1.2,1.8,1.5,2.0,22.0,0.0,10.0,1.6666666666666667,3.0,1610.0,268.3333333333333,1100.0,9.0,0.0,4.0,1.0,2.0,No
PRV51710,17.0,121080.0,7122.35294117647,37000.0,121000.0,80.0,1512.5,76.52941176470588,0.0,1.5294117647058822,1.1764705882352942,1.411764705882353,1.8823529411764703,1.5294117647058822,1.411764705882353,1.1764705882352942,1.0588235294117647,1.3529411764705883,1.6470588235294117,1.7647058823529411,82.0,6.0,17.0,1.8888888888888888,3.0,121080.0,13453.333333333334,37000.0,11.0,5.0,2.0,1.0,4.0,No
PRV51711,1.0,4000.0,4000.0,4000.0,4000.0,0.0,4000.0,66.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,0.0,1.0,1.0,1.0,4000.0,4000.0,4000.0,1.0,0.0,0.0,1.0,1.0,No
PRV51712,3.0,860.0,286.6666666666667,800.0,0.0,860.0,0.0,79.0,0.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,2.0,2.0,2.0,1.3333333333333333,1.3333333333333333,2.0,2.0,2.0,6.0,0.0,3.0,1.0,1.0,860.0,286.6666666666667,800.0,1.0,0.0,0.0,1.0,1.0,No
PRV51713,12.0,1370.0,114.16666666666669,500.0,0.0,1370.0,0.0,71.08333333333333,0.0,1.6666666666666667,1.4166666666666667,1.5,1.8333333333333333,1.75,1.75,1.4166666666666667,1.4166666666666667,1.6666666666666667,1.5833333333333333,1.9166666666666667,27.0,0.0,12.0,1.7142857142857142,3.0,1370.0,195.7142857142857,610.0,2.0,0.0,2.0,1.0,1.0,No
PRV51715,12.0,67340.0,5611.666666666667,38000.0,66000.0,1340.0,49.25373134328358,74.16666666666667,0.0,1.8333333333333333,1.4166666666666667,1.5833333333333333,1.8333333333333333,1.8333333333333333,1.6666666666666667,1.25,1.4166666666666667,1.8333333333333333,1.5833333333333333,1.9166666666666667,45.0,1.0,12.0,1.7142857142857142,3.0,67340.0,9620.0,38430.0,6.0,1.0,4.0,1.0,3.0,No
PRV51716,80.0,22770.0,284.625,2100.0,0.0,22770.0,0.0,73.3625,0.0,1.6375,1.475,1.5,1.85,1.6875,1.5625,1.2625,1.3125,1.6375,1.6875,1.8625,145.0,0.0,80.0,6.666666666666667,10.0,22770.0,1897.5,4670.0,3.0,0.0,2.0,1.0,1.0,No
PRV51718,7.0,2110.0,301.42857142857144,1000.0,0.0,2110.0,0.0,81.57142857142857,0.0,1.7142857142857142,1.7142857142857142,1.7142857142857142,2.0,1.5714285714285714,1.5714285714285714,1.2857142857142858,1.2857142857142858,1.7142857142857142,1.7142857142857142,2.0,17.0,0.0,7.0,1.1666666666666667,2.0,2110.0,351.6666666666667,1030.0,2.0,0.0,1.0,1.0,1.0,No
PRV51719,4.0,4740.0,1185.0,2400.0,0.0,4740.0,0.0,72.0,0.0,1.5,1.25,1.75,2.0,1.75,1.75,1.5,1.25,1.75,2.0,2.0,10.0,0.0,4.0,1.0,1.0,4740.0,1185.0,2400.0,3.0,0.0,1.0,1.0,1.0,No
PRV51720,4.0,720.0,180.0,400.0,0.0,720.0,0.0,74.0,0.0,1.5,1.25,1.5,1.5,1.25,1.75,1.0,1.25,1.25,1.5,1.75,9.0,0.0,4.0,1.3333333333333333,2.0,720.0,240.0,400.0,1.0,0.0,1.0,1.0,1.0,No
PRV51721,5.0,680.0,136.0,200.0,0.0,680.0,0.0,83.0,0.0,1.8,1.2,1.6,2.0,2.0,1.6,1.4,1.2,1.4,1.4,1.8,14.0,0.0,5.0,1.25,2.0,680.0,170.0,210.0,2.0,0.0,1.0,1.0,2.0,No
PRV51722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
PRV51723,14.0,5240.0,374.2857142857143,3300.0,0.0,5240.0,0.0,76.78571428571429,0.0,1.5,1.6428571428571428,1.6428571428571428,1.9285714285714288,1.8571428571428568,1.9285714285714288,1.2142857142857142,1.2142857142857142,1.5,1.5,1.9285714285714288,27.0,0.0,14.0,2.0,4.0,5240.0,748.5714285714286,3450.0,3.0,0.0,3.0,1.0,1.0,No
PRV51724,6.0,2480.0,413.3333333333333,1400.0,0.0,2480.0,0.0,68.0,0.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.5,1.3333333333333333,1.0,1.1666666666666667,1.5,2.0,13.0,0.0,6.0,1.0,1.0,2480.0,413.3333333333333,1400.0,1.0,0.0,1.0,1.0,1.0,No
PRV51725,4.0,190.0,47.5,70.0,0.0,190.0,0.0,73.0,0.0,1.75,2.0,2.0,2.0,1.75,1.5,1.25,1.5,1.75,1.75,2.0,9.0,0.0,4.0,2.0,3.0,190.0,95.0,150.0,3.0,0.0,1.0,1.0,2.0,No
PRV51726,21.0,6790.0,323.3333333333333,2900.0,0.0,6790.0,0.0,71.66666666666667,0.0,1.761904761904762,1.4285714285714286,1.5238095238095235,1.9047619047619049,1.7142857142857142,1.619047619047619,1.238095238095238,1.2857142857142858,1.809523809523809,1.809523809523809,1.9047619047619049,44.0,0.0,21.0,2.1,4.0,6790.0,679.0,3100.0,2.0,0.0,1.0,1.0,1.0,No
PRV51727,2.0,1900.0,950.0,1000.0,0.0,1900.0,0.0,38.5,0.0,1.0,1.0,1.0,1.5,1.5,1.5,1.0,1.5,2.0,1.0,2.0,5.0,0.0,2.0,2.0,2.0,1900.0,1900.0,1900.0,1.0,0.0,1.0,1.0,1.0,No
PRV51729,18.0,3670.0,203.88888888888889,800.0,0.0,3670.0,0.0,76.55555555555556,0.0,1.8333333333333333,1.3333333333333333,1.5,1.8888888888888888,1.6666666666666667,1.5,1.3333333333333333,1.2222222222222223,1.6666666666666667,1.8333333333333333,1.8888888888888888,44.0,0.0,18.0,1.6363636363636365,3.0,3670.0,333.6363636363636,1400.0,3.0,0.0,3.0,1.0,1.0,No
PRV51731,38.0,8720.0,229.47368421052636,2200.0,0.0,8720.0,0.0,71.23684210526316,0.0,1.5,1.394736842105263,1.5,1.868421052631579,1.6842105263157894,1.4210526315789471,1.1578947368421053,1.236842105263158,1.631578947368421,1.5789473684210529,1.973684210526316,76.0,0.0,38.0,3.8,7.0,8720.0,872.0,2500.0,3.0,0.0,3.0,1.0,1.0,No
PRV51732,12.0,6960.0,580.0,3300.0,0.0,6960.0,0.0,70.66666666666667,0.0,1.9166666666666667,1.5,1.6666666666666667,1.9166666666666667,1.8333333333333333,1.8333333333333333,1.3333333333333333,1.3333333333333333,1.75,1.6666666666666667,1.9166666666666667,27.0,0.0,12.0,1.5,4.0,6960.0,870.0,3300.0,2.0,0.0,1.0,1.0,2.0,No
PRV51733,2.0,70.0,35.0,60.0,0.0,70.0,0.0,72.0,0.0,1.5,1.5,1.0,2.0,2.0,1.5,1.0,1.0,1.5,2.0,2.0,4.0,0.0,2.0,1.0,1.0,70.0,35.0,60.0,1.0,0.0,1.0,1.0,1.0,No
PRV51734,20.0,7900.0,395.0,2500.0,0.0,7900.0,0.0,77.45,0.0,1.55,1.6,1.7,1.85,1.8,1.7,1.3,1.15,1.65,1.7,1.9,33.0,0.0,20.0,1.6666666666666667,4.0,7900.0,658.3333333333334,2630.0,1.0,0.0,1.0,1.0,2.0,No
PRV51735,4.0,350.0,87.5,200.0,0.0,350.0,0.0,75.25,0.0,1.0,1.25,1.5,2.0,1.25,1.0,1.0,1.25,2.0,1.5,2.0,8.0,0.0,4.0,1.0,1.0,350.0,87.5,200.0,1.0,0.0,1.0,1.0,1.0,No
PRV51736,21.0,5620.0,267.6190476190476,1600.0,0.0,5620.0,0.0,77.9047619047619,0.0,1.619047619047619,1.380952380952381,1.5238095238095235,1.761904761904762,1.6666666666666667,1.5238095238095235,1.1428571428571428,1.238095238095238,1.5714285714285714,1.7142857142857142,1.9047619047619049,41.0,0.0,21.0,2.625,4.0,5620.0,702.5,3130.0,2.0,0.0,1.0,1.0,1.0,No
PRV51737,148.0,49860.0,336.8918918918919,3300.0,0.0,49860.0,0.0,72.07432432432432,0.0,1.6689189189189189,1.4054054054054057,1.5945945945945943,1.8783783783783785,1.7837837837837838,1.5675675675675675,1.2837837837837838,1.162162162162162,1.608108108108108,1.6216216216216215,1.9189189189189189,257.0,0.0,148.0,12.333333333333334,18.0,49860.0,4155.0,7400.0,4.0,0.0,4.0,1.0,1.0,No
PRV51738,15.0,750.0,50.0,100.0,0.0,750.0,0.0,75.6,0.0,1.6,1.6666666666666667,1.9333333333333331,1.8666666666666667,1.9333333333333331,1.6666666666666667,1.4666666666666666,1.3333333333333333,1.8,1.6666666666666667,2.0,37.0,0.0,15.0,2.142857142857143,5.0,750.0,107.14285714285714,250.0,2.0,0.0,2.0,1.0,1.0,No
PRV51739,71.0,13510.0,190.28169014084503,1300.0,0.0,13510.0,0.0,72.36619718309859,0.0,1.4929577464788732,1.352112676056338,1.5352112676056338,1.887323943661972,1.6901408450704225,1.5774647887323945,1.295774647887324,1.2253521126760565,1.5774647887323945,1.6901408450704225,1.9154929577464788,119.0,0.0,71.0,5.916666666666667,10.0,13510.0,1125.8333333333333,3250.0,6.0,0.0,6.0,1.0,2.0,No
PRV51740,56.0,12510.0,223.39285714285717,2800.0,0.0,12510.0,0.0,72.71428571428571,0.0,1.6607142857142858,1.5892857142857142,1.6428571428571428,1.8928571428571428,1.6964285714285714,1.5714285714285714,1.25,1.2142857142857142,1.7857142857142858,1.625,1.9285714285714288,99.0,0.0,56.0,4.307692307692308,8.0,12510.0,962.3076923076924,3010.0,3.0,0.0,2.0,1.0,1.0,No
PRV51741,35.0,5190.0,148.28571428571428,800.0,0.0,5190.0,0.0,72.85714285714286,0.0,1.7142857142857142,1.5142857142857142,1.5714285714285714,1.8285714285714283,1.7428571428571429,1.4857142857142858,1.2857142857142858,1.2857142857142858,1.6857142857142855,1.6285714285714286,1.9142857142857144,68.0,0.0,35.0,2.9166666666666665,6.0,5190.0,432.5,1220.0,2.0,0.0,2.0,1.0,1.0,No
PRV51742,13.0,2830.0,217.69230769230768,1900.0,0.0,2830.0,0.0,80.53846153846153,0.0,1.6923076923076923,1.4615384615384617,1.5384615384615383,1.9230769230769231,1.5384615384615383,1.4615384615384617,1.3076923076923077,1.2307692307692308,1.5384615384615383,1.6153846153846154,1.7692307692307692,30.0,0.0,13.0,1.625,3.0,2830.0,353.75,1920.0,4.0,0.0,3.0,1.0,1.0,No
